,ds,y,yhat1,residual1,trend,season_weekly
169,2022-05-21,1069.705810546875,1064.8831787109375,-4.8226318359375,1058.389404296875,6.493770599365234
170,2022-05-22,1062.274169921875,1058.6756591796875,-3.5985107421875,1059.28564453125,-0.6099398732185364
171,2022-05-23,1032.8887939453125,1053.7855224609375,20.896728515625,1060.181884765625,-6.39640998840332
172,2022-05-24,1066.281005859375,1061.8853759765625,-4.3956298828125,1061.0782470703125,0.807175874710083
173,2022-05-25,1067.8427734375,1056.6202392578125,-11.2225341796875,1061.9744873046875,-5.35426664352417
174,2022-05-26,1067.241943359375,1065.5797119140625,-1.6622314453125,1062.870849609375,2.7088992595672607
175,2022-05-27,1069.8436279296875,1066.1177978515625,-3.725830078125,1063.76708984375,2.350770950317383
176,2022-05-28,1069.4891357421875,1071.1572265625,1.6680908203125,1064.663330078125,6.493770599365234
177,2022-05-29,1069.6990966796875,1064.94970703125,-4.7493896484375,1065.5596923828125,-0.6099398732185364
178,2022-05-30,1072.306396484375,1060.0595703125,-12.246826171875,1066.4559326171875,-6.39640998840332
179,2022-05-31,1073.8289794921875,1068.159423828125,-5.6695556640625,1067.3521728515625,0.807175874710083
180,2022-06-01,1014.6981201171876,1062.894287109375,48.196166992187386,1068.24853515625,-5.35426664352417
181,2022-06-02,1075.566162109375,1071.853759765625,-3.71240234375,1069.144775390625,2.7088992595672607
182,2022-06-03,1077.47412109375,1073.0003662109375,-4.4737548828125,1070.649658203125,2.350770950317383
183,2022-06-04,1076.4901123046875,1078.9202880859375,2.43017578125,1072.426513671875,6.493770599365234
184,2022-06-05,1076.4361572265625,1073.5936279296875,-2.842529296875,1074.2034912109375,-0.6099398732185364
185,2022-06-06,1078.620361328125,1069.5841064453125,-9.0362548828125,1075.98046875,-6.39640998840332
186,2022-06-07,1080.408447265625,1078.564697265625,-1.84375,1077.757568359375,0.807175874710083
187,2022-06-08,1085.471923828125,1074.18017578125,-11.291748046875,1079.534423828125,-5.35426664352417
188,2022-06-09,1083.38720703125,1084.0203857421875,0.6331787109375,1081.3115234375,2.7088992595672607
189,2022-06-10,1086.107177734375,1085.439208984375,-0.66796875,1083.08837890625,2.350770950317383
190,2022-06-11,1099.7353515625,1091.3592529296875,-8.3760986328125,1084.865478515625,6.493770599365234
191,2022-06-12,1086.0625,1086.032470703125,-0.030029296875,1086.642333984375,-0.6099398732185364
192,2022-06-13,1084.7760009765625,1082.02294921875,-2.7530517578125,1088.41943359375,-6.39640998840332
193,2022-06-14,1088.12939453125,1091.0035400390625,2.8741455078125,1090.1962890625,0.807175874710083
194,2022-06-15,1090.6630859375,1086.619140625,-4.0439453125,1091.973388671875,-5.35426664352417
195,2022-06-16,1093.24169921875,1096.459228515625,3.217529296875,1093.7503662109375,2.7088992595672607
196,2022-06-17,1095.3167724609375,1097.8780517578125,2.561279296875,1095.52734375,2.350770950317383
197,2022-06-18,1095.774658203125,1103.798095703125,8.0234375,1097.3043212890625,6.493770599365234
198,2022-06-19,1096.3837890625,1098.4713134765625,2.0875244140625,1099.081298828125,-0.6099398732185364
199,2022-06-20,1099.6820068359375,1094.4617919921875,-5.22021484375,1100.8582763671875,-6.39640998840332
200,2022-06-21,1101.5089111328125,1103.4423828125,1.9334716796875,1102.63525390625,0.807175874710083
201,2022-06-22,1102.94775390625,1099.057861328125,-3.889892578125,1104.4122314453125,-5.35426664352417
202,2022-06-23,1104.8447265625,1108.8980712890625,4.0533447265625,1106.189208984375,2.7088992595672607
203,2022-06-24,1106.5177001953125,1110.31689453125,3.7991943359375,1107.9661865234375,2.350770950317383
204,2022-06-25,1111.2340087890625,1116.16064453125,4.9266357421875,1109.6668701171875,6.493770599365234
205,2022-06-26,1107.878173828125,1108.033447265625,0.1552734375,1108.643310546875,-0.6099398732185364
206,2022-06-27,1110.6448974609375,1101.223388671875,-9.4215087890625,1107.6197509765625,-6.39640998840332
207,2022-06-28,1115.641845703125,1107.4033203125,-8.238525390625,1106.59619140625,0.807175874710083
208,2022-06-29,1121.15087890625,1100.2183837890625,-20.9324951171875,1105.5726318359375,-5.35426664352417
209,2022-06-30,1125.9501953125,1107.258056640625,-18.692138671875,1104.549072265625,2.7088992595672607
210,2022-07-01,1133.380615234375,1105.876220703125,-27.50439453125,1103.5255126953125,2.350770950317383
211,2022-07-02,1126.9862060546875,1108.9957275390625,-17.990478515625,1102.501953125,6.493770599365234
212,2022-07-03,1113.0198974609375,1100.8685302734375,-12.1513671875,1101.4783935546875,-0.6099398732185364
213,2022-07-04,1065.0223388671875,1094.0584716796875,29.0361328125,1100.454833984375,-6.39640998840332
214,2022-07-05,1066.0697021484375,1100.238525390625,34.1688232421875,1099.4312744140625,0.807175874710083
215,2022-07-06,1058.7994384765625,1093.053466796875,34.2540283203125,1098.40771484375,-5.35426664352417
216,2022-07-07,1090.8349609375,1100.0931396484375,9.2581787109375,1097.38427734375,2.7088992595672607
217,2022-07-08,1089.9735107421875,1098.71142578125,8.7379150390625,1096.360595703125,2.350770950317383
218,2022-07-09,1090.2789306640625,1101.830810546875,11.5518798828125,1095.337158203125,6.493770599365234
219,2022-07-10,1083.5631103515625,1093.70361328125,10.1405029296875,1094.3135986328125,-0.6099398732185364
220,2022-07-11,1082.7982177734375,1086.8935546875,4.0953369140625,1093.2900390625,-6.39640998840332
221,2022-07-12,1085.5872802734375,1093.0736083984375,7.486328125,1092.2664794921875,0.807175874710083
222,2022-07-13,1085.1202392578125,1085.888671875,0.7684326171875,1091.242919921875,-5.35426664352417
223,2022-07-14,1088.031494140625,1092.92822265625,4.896728515625,1090.2193603515625,2.7088992595672607
224,2022-07-15,1076.115234375,1091.5465087890625,15.4312744140625,1089.19580078125,2.350770950317383
225,2022-07-16,1111.129638671875,1094.666015625,-16.463623046875,1088.1722412109375,6.493770599365234
226,2022-07-17,1051.2392578125,1086.5386962890625,35.2994384765625,1087.148681640625,-0.6099398732185364
227,2022-07-18,1057.29052734375,1079.67236328125,22.3818359375,1086.06884765625,-6.39640998840332
228,2022-07-19,1047.7431640625,1085.697998046875,37.954833984375,1084.8907470703125,0.807175874710083
229,2022-07-20,1047.101318359375,1078.3583984375,31.257080078125,1083.712646484375,-5.35426664352417
230,2022-07-21,1062.8974609375,1085.2435302734375,22.3460693359375,1082.5345458984375,2.7088992595672607
231,2022-07-22,1088.3895263671875,1083.707275390625,-4.6822509765625,1081.3564453125,2.350770950317383
232,2022-07-23,1096.163330078125,1086.672119140625,-9.4912109375,1080.178466796875,6.493770599365234
233,2022-07-24,1108.21533203125,1078.390380859375,-29.824951171875,1079.000244140625,-0.6099398732185364
234,2022-07-25,1123.7310791015625,1071.42578125,-52.3052978515625,1077.8221435546875,-6.39640998840332
235,2022-07-26,1069.841064453125,1077.451171875,7.610107421875,1076.64404296875,0.807175874710083
236,2022-07-27,1048.3984375,1070.1116943359375,21.7132568359375,1075.4659423828125,-5.35426664352417
237,2022-07-28,1051.279052734375,1076.996826171875,25.7177734375,1074.287841796875,2.7088992595672607
